"전출지별","전입지별","항목","단위","2021. 03 월","2021. 04 월","2021. 05 월","1970 년","1971 년","1972 년","1973 년","1974 년","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"제주특별자치도","전국","이동자수","명","9193","6909","6404","17705","22976","18753","28762","34753","60840","43315","51682","54648","49818","60516","60666","61979","73559","72409","67053","67970","71352","72030","68486","71678","71733","75597","75236","77754","84164","79268","79959","91314","90417","87600","96577","95434","99862","103061","93846","90894","86222","82360","77590","76787","80365","74625","81028","81396","83323","92193","91022","95349","92030","94736",
"제주특별자치도","전국","순이동자수","명","-250","-536","-428","3154","3912","-651","2917","5577","9901","7042","8395","9636","4853","1348","1444","3131","1910","4202","3434","3565","2858","1730","231","-3128","-2776","-1705","1729","2145","826","1093","594","-2530","-181","2358","326","-234","1447","83","805","1902","2928","2236","1015","-437","-2343","-4876","-7823","-11112","-14257","-14632","-14005","-8853","-2936","-3378",
"제주특별자치도","서울특별시","이동자수","명","948","624","595","3881","4885","2339","7411","8470","14272","9900","10103","10757","9557","6420","7054","7178","8714","8435","7219","6844","6692","6764","7066","6667","6290","5788","6210","5635","5776","6070","6174","6045","6989","6767","6271","6492","6641","6290","6129","6701","6969","6100","5955","5632","5268","5612","5410","5739","6351","6634","7209","7720","8513","8704",
"제주특별자치도","서울특별시","순이동자수","명","24","-114","-68","2842","3560","722","4955","6209","10832","6277","6552","6820","5296","1592","1825","1902","2341","2764","1774","1721","1362","1137","1172","303","-29","-41","1196","1099","520","657","674","-162","818","1569","1085","925","1183","595","481","873","1451","627","623","-82","-865","-1342","-2418","-3292","-4083","-3831","-3195","-2109","10","-510",
"제주특별자치도","부산광역시","이동자수","명","243","155","158","1418","2177","1374","1742","2222","3206","2776","2880","5056","2879","2948","3363","3610","4373","3472","3153","3527","3722","3454","2610","2722","2460","2398","2589","2081","2065","2286","2139","2181","2451","2221","2175","2065","2216","2115","2045","2117","2029","1980","1805","1707","1639","1525","1576","1742","1773","1853","2029","1980","2211","2532",
"제주특별자치도","부산광역시","순이동자수","명","-18","-79","-38","652","1322","367","513","1090","1345","944","1005","3058","752","285","534","820","722","274","422","870","641","582","-509","-891","-713","-744","-340","-392","-404","-190","-403","-744","-300","-254","-439","-738","-372","-419","-207","31","-63","40","-121","-73","-236","-403","-420","-389","-962","-1095","-964","-846","-440","-36",
"제주특별자치도","대구광역시","이동자수","명","97","81","83","","","","","","","","","","","","460","471","594","536","484","518","498","450","533","513","458","557","591","528","591","640","637","631","763","730","709","762","738","657","642","660","638","628","639","609","548","624","620","631","734","823","1003","1032","1006","1082",
"제주특별자치도","대구광역시","순이동자수","명","-37","-36","-25","","","","","","","","","","","","166","133","69","128","93","120","32","-8","50","-141","-179","-80","40","88","48","9","-66","-165","-38","29","-85","-60","-75","-156","-196","-19","-20","10","-25","-22","-95","-149","-227","-430","-583","-571","-628","-539","-417","-279",
"제주특별자치도","인천광역시","이동자수","명","178","124","97","","","","","","","","","","","","576","583","755","795","703","660","843","659","773","829","763","812","876","879","918","887","1027","1028","1123","1051","1030","1236","1255","1196","1213","1182","1234","1237","1074","1077","1053","1104","1167","1222","1287","1414","1552","1738","1946","1764",
"제주특별자치도","인천광역시","순이동자수","명","-45","-65","-91","","","","","","","","","","","","60","114","216","223","205","73","256","29","128","13","-161","-9","62","134","-45","-144","-27","-149","1","32","78","34","79","40","197","57","85","143","-51","-175","-179","-332","-553","-719","-989","-961","-1161","-588","-307","-531",
"제주특별자치도","광주광역시","이동자수","명","74","50","54","","","","","","","","","","","","","0","0","0","0","569","555","595","686","652","696","728","742","775","711","790","740","757","886","860","852","862","804","843","857","920","934","787","788","801","725","765","767","668","793","741","898","926","910","1016",
"제주특별자치도","광주광역시","순이동자수","명","-17","-27","-13","","","","","","","","","","","","","0","0","0","0","53","19","18","91","-139","-17","10","41","149","-49","90","-12","-72","-16","89","-54","-162","-66","-28","73","159","45","17","14","90","-36","-4","-55","-349","-363","-388","-293","-252","-114","-53",
"제주특별자치도","대전광역시","이동자수","명","74","62","49","","","","","","","","","","","","","0","0","0","0","0","0","0","254","241","263","337","385","403","381","377","449","362","504","522","457","482","554","515","506","643","541","501","498","522","439","462","480","570","603","631","688","689","723","719",
"제주특별자치도","대전광역시","순이동자수","명","-27","-25","-16","","","","","","","","","","","","","0","0","0","0","0","0","0","62","-34","4","76","101","146","44","-16","44","-36","29","58","-60","-19","72","-10","-6","133","15","78","10","70","-43","-78","-205","-169","-364","-253","-147","-127","-121","-117",
"제주특별자치도","울산광역시","이동자수","명","58","35","49","","","","","","","","","","","","","","","","","","","","","","","","","","","0","403","377","390","423","440","469","466","407","417","427","422","431","419","380","337","397","356","392","441","430","403","470","565","534",
"제주특별자치도","울산광역시","순이동자수","명","6","-17","-5","","","","","","","","","","","","","","","","","","","","","","","","","","","0","69","-129","-87","56","26","28","81","-22","-66","-3","67","76","72","25","8","3","-44","-100","-240","-314","-412","-323","-177","-214",
"제주특별자치도","세종특별자치시","이동자수","명","28","33","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","74","134","188","210","255","333","322","308",
"제주특별자치도","세종특별자치시","순이동자수","명","1","11","-3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","33","71","49","46","-8","59","43","7",
"제주특별자치도","경기도","이동자수","명","846","591","617","727","817","420","641","702","1811","1351","1516","1675","1643","1818","1416","1612","2162","2259","2081","2293","2717","2549","2512","2595","2611","2741","3028","3033","3308","3517","3856","3687","4533","4517","4367","4640","5187","5075","5213","5522","5580","5223","5046","5022","4990","4655","4775","5291","5845","6520","6931","7779","7884","8298",
"제주특별자치도","경기도","순이동자수","명","-180","-183","-145","339","387","-152","-39","7","480","255","581","584","204","225","33","346","230","651","442","654","651","391","139","-134","-208","-75","374","483","472","197","88","-482","-29","665","472","465","609","385","440","480","691","604","70","-413","-979","-1885","-2782","-3787","-4739","-4417","-4324","-2615","-1053","-1363",
"제주특별자치도","강원도","이동자수","명","62","61","47","435","191","150","184","194","728","295","306","333","312","377","418","308","327","500","359","351","436","361","290","379","311","424","441","368","375","375","524","593","525","733","585","520","606","545","556","478","483","570","582","542","516","520","511","543","607","694","693","802","784","877",
"제주특별자치도","강원도","순이동자수","명","-26","5","-13","190","3","-119","-222","-89","224","-81","-18","0","0","12","55","-52","-166","51","-6","-53","-18","-120","-205","-213","-173","-7","22","18","-43","-27","39","36","-86","199","51","-87","22","-69","-3","-56","-39","103","71","60","-44","-70","-175","-271","-232","-240","-252","-133","-2","80",
"제주특별자치도","충청북도","이동자수","명","90","50","61","42","59","116","82","115","185","205","128","138","185","182","210","178","263","238","275","225","261","264","252","327","314","280","387","323","348","318","371","358","424","366","402","407","481","519","478","408","469","519","475","478","518","484","433","546","621","726","754","783","839","846",
"제주특별자치도","충청북도","순이동자수","명","10","-14","-2","-29","-52","-31","-79","-21","-61","43","-27","-75","-17","-63","-36","-91","-64","-65","43","-1","2","1","13","-46","-73","-43","81","49","92","40","54","-33","29","6","-67","-72","9","83","101","-31","95","118","67","-8","49","-68","-207","-296","-217","-181","-255","-56","34","53",
"제주특별자치도","충청남도","이동자수","명","117","93","83","294","155","238","235","285","554","493","535","545","538","611","563","529","701","745","671","705","648","532","305","352","343","359","386","404","448","551","556","533","654","588","574","566","717","814","710","658","754","731","756","774","776","696","676","757","896","834","967","1002","1131","1143",
"제주특별자치도","충청남도","순이동자수","명","10","28","-9","96","-120","-5","-132","-86","-153","34","120","80","11","86","-99","21","-177","36","39","106","-4","-97","-81","-223","-156","-35","6","85","64","167","37","29","8","92","21","-35","158","192","70","13","71","118","148","43","21","-81","-186","-158","-198","-329","-303","-163","17","-25",
"제주특별자치도","전라북도","이동자수","명","137","88","60","139","202","141","210","219","415","392","408","363","354","566","475","471","622","656","634","621","505","502","503","520","547","593","517","532","562","593","648","615","781","743","701","622","788","628","633","758","722","668","579","672","561","551","516","609","683","733","768","902","1032","1007",
"제주특별자치도","전라북도","순이동자수","명","26","22","-13","-191","-185","-293","-219","-172","-590","-111","-131","-225","-170","-50","-117","-147","-144","-104","45","2","-122","-121","-139","-249","-115","-65","3","-9","-55","9","-39","-27","-30","-21","-53","-190","41","-159","-99","9","111","34","-1","114","-47","-84","-209","-215","-377","-384","-346","-229","-7","-72",
"제주특별자치도","전라남도","이동자수","명","134","88","99","631","965","857","952","1133","2808","2608","2652","2722","2178","2790","2926","2683","3284","3068","2883","2151","1955","1736","1512","1536","1474","1565","1801","1415","1413","1487","1439","1492","1637","1564","1304","1293","1299","1226","1234","1217","1316","1143","1123","1002","1026","966","1001","928","1062","1127","1102","1254","1302","1466",
